groupement_siren,adhesion_siren
200040475,200043115
200040475,200050003
200040475,200079002
200040475,200082295
200040475,200087419
200040475,257202382
200040475,257202432
200040491,200008027
200040491,200051761
200040491,200054492
200040491,250702156
200040491,250702339
200040491,252600804
200040491,252600903
200040491,252602339
200040491,253804835
200040491,253804942
200040509,200000081
200040509,200008027
200040509,252601307
200040509,252601828
200040517,252602511
200040558,200006260
200040558,200022382
200040558,200077808
200040558,200079705
200040558,200079739
200040558,200079754
200040558,200079762
200040558,200085603
200040558,253600217
200040558,253602635
200040566,200000677
200040566,200024917
200040566,200043875
200040566,200094662
200040566,200096261
200040566,200098663
200040566,200099208
200040566,256900705
200040566,256900861
200040566,256900879
200040566,256900994
200040566,256901596
200040566,256910472
200040566,932309008
200040574,200000677
200040574,256900705
200040574,256900861
200040574,256901349
200040574,256910167
200040574,256910431
200040574,256910472
200040574,256910498
200040574,257103218
200040590,200031953
200040590,200036176
200040590,200050730
200040590,200050870
200040590,200052959
200040590,200061455
200040590,256900705
200040590,256900861
200040590,256900994
200040590,256901596
200040590,256910167
200040590,256910472
200040590,256910498
200040590,257103218
200040624,200046530
200040624,250400033
200040624,258400654
200040624,258402346
200040624,258402510
200040624,258403138
200040657,250501285
200040657,253801229
200040657,253801252
200040657,253805105
200040657,253805162
200040657,253805196
200040681,200059368
200040681,200079861
200040681,200087393
200040681,252600416
200040681,252602552
200040681,258403005
200040715,200010452
200040715,200038602
200040715,200080679
200040715,200094316
200040715,252600192
200040715,253800825
200040715,253804025
200040715,253804314
200040715,253804363
200040715,253804967
200040715,253805105
200040715,939343356
200040764,200009827
200040764,252010087
200040772,200046050
200040772,200078384
200040772,200078442
200040772,252802129
200040772,254102023
200040772,254102916
200040772,254103203
200040772,254177975
200040772,257201376
200040798,200023364
200040798,200103240
200040798,257300764
200040798,257301796
200040798,257302539
200040814,200024743
200040814,258708585
200040814,258718741
200040814,258728658
200040830,200033165
200040830,200045771
200040830,200071801
200040830,200081917
200040830,200081990
200040830,200082048
200040830,200089654
200040830,200092138
200040830,200094605
200040830,200094647
200040830,200096212
200040830,251903100
200040830,252402284
200040830,252403894
200040830,252404272
200040830,252405279
200040889,200027134
200040889,200040962
200040889,200045771
200040889,200073625
200040889,200099844
200040889,252405287
200040889,252405329
200040905,200002517
200040905,200035483
200040905,200049161
200040905,200073799
200040905,200073807
200040905,200084507
200040905,200085215
200040905,200085397
200040905,200088607
200040905,200100568
200040905,251201430
200040905,258102169
200040905,258102284
200040905,258102441
200040947,200017598
200040947,200023505
200040947,200039568
200040947,200074086
200040947,200088755
200040947,255900573
200040947,255900599
200040947,255902934
200040947,256203845
200040954,200017598
200040954,200023505
200040954,200060689
200040954,200074086
200040954,255900599
200040954,255902660
200040954,256202102
200040954,256203845
200040954,256204256
200041010,200000834
200041010,200008423
200041010,200023364
200041010,200081099
200041010,253801450
200041010,253804363
200041010,257302141
200041010,257302208
200041010,257302216
200041010,257302430
200041010,929638906
200041051,200033165
200041051,200040970
200041051,200045771
200041051,200080810
200041051,200081917
200041051,200082048
200041051,200099844
200041051,252402284
200041051,252403894
200041051,252404868
200041051,252405329
200041051,254702384
200041150,200033165
200041150,200043362
200041150,200045771
200041150,200081917
200041150,251903100
200041150,252402474
200041150,252405329
200041168,200033165
200041168,200040970
200041168,200045771
200041168,200081917
200041168,200082048
200041168,252402284
200041168,252403894
200041168,252404272
200041168,252405329
200041234,200011732
200041283,200052546
200041283,200083103
200041283,200084986
200041283,200088490
200041283,256701152
200041283,256701244
200041283,256702309
200041317,200021665
200041317,200023117
200041317,200031995
200041317,200051316
200041317,200072197
200041317,200080133
200041317,200081735
200041317,200091031
200041317,200091049
200041317,251704839
200041317,257901124
200041317,257901256
200041317,257901850
200041317,257902031
200041317,257902205
200041325,200052546
200041325,200083103
200041325,200084986
200041325,256700089
200041325,256701152
200041325,256701871
200041325,256702309
200041325,256702788
200041333,200034080
200041333,200058832
200041333,200072189
200041333,200072197
200041333,200080133
200041333,200080844
200041333,200081412
200041333,200091031
200041333,200091049
200041333,247900640
200041333,257900530
200041333,257900670
200041333,257902130
200041333,257902296
200041333,257902353
200041366,200008027
200041366,200024818
200041366,200025427
200041366,200094571
200041366,250700895
200041366,250702297
200041366,252601828
200041366,252602065
200041382,200005940
200041382,200085389
200041382,257603894
200041416,200072189
200041416,200072197
200041416,200080133
200041416,200080844
200041416,200080851
200041416,200081735
200041416,200086320
200041416,200088128
200041416,200091049
200041416,247900640
200041416,257900670
200041416,257902130
200041416,257902296
200041424,257603894
200041432,200005940
200041432,200085389
200041432,257603894
200041440,200040970
200041440,200045771
200041440,200080810
200041440,200081917
200041440,200099844
200041440,252402284
200041440,252403894
200041440,252405329
200041440,254600687
200041440,254702384
200041465,200003713
200041465,200008027
200041465,200094571
200041465,250700135
200041465,250700374
200041465,250702057
200041465,250702156
200041465,250702297
200041465,250702388
200041465,250702412
200041465,254300759
200041499,200051316
200041499,200063667
200041499,200080240
200041499,200081735
200041499,200091031
200041499,200094142
200041499,251701306
200041499,251701819
200041499,251701827
200041499,251701900
200041499,251702320
200041499,251702833
200041499,257902205
200041499,258501634
200041507,200095834
200041507,259710218
200041515,200009637
200041515,200055101
200041515,200063766
200041515,200077543
200041515,200097012
200041515,255400525
200041515,255403495
200041515,255403719
200041523,200009736
200041523,200051456
200041523,200078095
200041523,200079085
200041523,200079259
200041523,200088573
200041523,200090660
200041523,200091700
200041523,200096980
200041523,200097772
200041523,251701819
200041523,251701827
200041523,251702320
200041523,253306310
200041556,200079689
200041556,200080653
200041556,200103091
200041556,252309646
200041556,252326079
200041556,258728658
200041556,939165759
200041556,939370532
200041556,995084845
200041572,200045771
200041572,200048882
200041572,200068260
200041572,200082048
200041572,200089654
200041572,252402466
200041572,252404272
200041572,258728534
200041614,200051316
200041614,200063667
200041614,200080240
200041614,200086031
200041614,200091031
200041614,251601787
200041614,251701819
200041614,251701827
200041614,251701900
200041614,251702320
200041614,251702833
200041614,251704839
200041614,257902205
200041614,999020720
200041622,200018539
200041622,200023687
200041622,200088730
200041622,250800489
200041622,250800588
200041622,250801677
200041622,250801834
200041622,250801909
200041630,200023687
200041630,200080521
200041630,200088730
200041630,250800489
200041630,250801628
200041630,250802154
200041630,250802246
200041630,250802295
200041689,200051316
200041689,200079093
200041689,200086031
200041689,200091031
200041689,251601787
200041689,251701819
200041689,251701827
200041689,251701900
200041689,251702296
200041689,251702320
200041689,251704839
200041689,251710315
200041689,999020720
200041721,200044527
200041721,200050300
200041721,200079226
200041721,257001024
200041721,257002584
200041721,257005330
200041762,200073690
200041762,200081305
200041762,200081735
200041762,200086031
200041762,200086155
200041762,251601787
200041762,251701306
200041762,251701819
200041762,251701827
200041762,251702320
200041762,251704839
200041762,251710372
200041762,251710398
200041762,251710687
200041762,999020720
200041788,259720019
200041788,259720084
200041853,200034544
200041853,200044527
200041853,257001040
200041853,257002584
200041853,939054565
200041861,200030831
200041861,200044527
200041861,200078251
200041861,200079226
200041861,257001024
200041861,939054565
200041879,200030831
200041879,200044527
200041879,200065514
200041879,200079226
200041879,257001024
200041879,257103218
200041887,200034544
200041887,200037729
200041887,200044527
200041887,200078111
200041887,200080380
200041887,200080596
200041887,200088623
200041887,252501317
200041887,252508247
200041887,252508288
200041887,257001016
200041887,257003426
200041887,939054565
200041911,254003304
200041960,200017598
200041960,200023505
200041960,200074086
200041960,255900672
200041960,255900680
200041960,255900748
200041960,255902314
200041960,255902561
200041960,255902637
200041960,255902835
200041960,256203829
200041960,991210980
200041994,200021665
200041994,200023117
200041994,200072197
200041994,200080133
200041994,200091031
200041994,200091049
200041994,247900640
200041994,257901850
200041994,257902031
200041994,257902353
200042000,200049658
200042000,200097434
200042000,258801422
200042000,258803543
200042000,258803642
200042026,200045037
200042174,200005304
200042174,200005817
200042174,200006302
200042174,200008696
200042174,200011591
200042174,200022226
200042174,200038131
200042174,200094787
200042174,200098820
200042174,253514491
200042174,255600975
200042174,255601106
200042174,255602195
200042174,990147522
200042182,200000305
200042182,200043115
200042182,200044568
200042182,200044576
200042182,200048635
200042182,200061778
200042182,255300493
